User-ID,ISBN,Book-Rating
261105,3821805897,0
261105,068484477X,6
261105,3426600218,0
261105,3442092981,0
261105,2290307831,0
261105,3257229534,0
261105,3423204206,1
261105,8880891901,0
261105,2253138916,0
261105,3257227809,0
261105,3442720141,0
261105,3499129728,5
261105,031242227X,0
261105,8804375914,0
261105,8807813483,0
261105,3442723833,7
261105,3257232993,0
261105,3453209613,0
261105,2070373622,0
261105,3499222507,10
261105,3746614007,10
261105,3442433495,8
261105,3453212045,0
261105,3492221009,10
261105,2253041939,0
261105,2070425509,0
261105,2226116745,0
261105,2253023906,7
261105,051720679X,0
261105,3257227264,7
261105,3426015463,0
261105,3442750547,8
261105,3455024947,0
261105,014004891X,9
261105,3404148665,9
261105,2290311782,0
261105,3498006312,0
261105,3499136899,0
261105,3518382357,0
261105,3442727952,0
261105,3442726689,10
261105,3442541751,4
261105,2290319872,6
261105,1853260320,0
261105,2070754790,0
261105,2253140503,0
261105,014043030X,0
261105,3499129981,5
261105,3499121956,0
261105,3596157684,9
261105,3596150981,10
261105,3492238696,0
261105,3499222493,9
261105,3257230230,8
261105,8885989403,0
261105,9681336089,8
261105,2253150185,0
261105,3442730503,0
261105,1853260436,0
261105,3257232551,10
261105,3518381768,8
261105,3446203605,0
261105,088730866X,0
261105,3499141558,0
261105,3257063067,0
261105,3442453984,0
261105,3458171703,10
261105,3522719255,0
261105,3426630583,7
261105,3442727197,0
261105,3810506338,0
261105,3423202408,0
261105,3518410326,0
261105,3499129620,5
261105,2253012351,0
261105,2842630521,0
261105,3522128001,9
261105,3426610361,0
261105,2070380599,0
261105,2070369218,0
261105,3442545420,6
261105,3257230885,10
261105,3404258339,6
261105,3492235204,8
261105,3596128900,0
261105,3596154626,0
261105,2253153265,0
261105,3492225926,0
261105,2253155039,0
261105,3442725070,0
261105,3312001935,0
261105,3257231199,10
261105,3499174898,9
261105,3596137349,0
261105,3499229927,0
261105,3426660121,0
261105,2070417050,0
261105,8420482536,8
261105,3442727782,0
261105,2253013463,0
261105,1853260169,0
261105,3442453151,0
261105,3499129604,5
261105,8807814226,0
261105,3442727502,0
261105,3257232640,9
261105,9025412130,0
261105,3499129744,6
261105,2253152889,0
261105,1582341982,0
261105,2070369064,0
261105,2070382370,0
261105,2070410668,0
261105,2070417190,0
261105,2253138533,0
261105,2290300543,0
261105,9067661481,0
261105,3257233418,7
261105,3257063563,0
261105,2070414612,0
261105,019281513X,0
261105,3442449545,0
261105,3442726832,10
261105,3499221527,10
261105,2266073354,0
261105,3596237467,0
261105,9622013821,0
261105,3518395629,0
261105,3499127938,0
261105,3499111764,0
261105,3423084065,0
261105,2070393437,7
261105,3518374303,8
261105,3518389564,10
261105,3268002315,0
261105,3257231512,7
261105,3442725739,0
261105,1573440744,0
261105,3596137330,0
261105,3257215444,0
261105,2070373584,0
261105,2070381315,0
261105,3499158124,0
261105,3518392387,9
261105,3518392735,7
261105,2226126260,0
261105,3442451736,0
261105,3442541492,0
261105,3423781521,0
261105,3257060351,0
261105,3453160401,0
261105,3404920309,0
261105,2070731405,0
261105,3795118018,0
261105,3518396978,0
261105,9023431251,0
261105,3492265073,10
261105,3770133757,0
261105,2070384659,0
261105,3462032119,0
261105,3596257220,0
261105,3468431228,0
261105,3550084064,0
261105,3499131803,0
261105,8806137891,9
261105,3257062397,0
261105,3442721423,0
261105,3492229034,9
261105,3548601170,0
261105,2266073370,0
261105,2266073389,0
261105,2266073397,0
261105,1841954748,0
261105,3499124904,0
261105,3312001994,0
261105,3596143217,0
261105,8807014815,0
261105,3404921054,0
261105,8807015900,0
261105,3612278088,0
261105,014010917X,0
261105,014010920X,0
261105,031209888X,0
261105,053115016X,0
261105,058604602X,0
261105,074754655X,0
261105,1857881370,8
261105,1896095208,0
261105,1902602528,0
261105,2020050749,0
261105,2020066025,0
261105,2020414775,0
261105,2070364003,0
261105,2070375587,0
261105,2070388700,0
261105,2070388824,0
261105,2070407462,0
261105,2070417182,0
261105,2070417204,0
261105,2070765563,0
261105,2080684159,0
261105,2207244520,0
261105,2226018522,0
261105,2226109625,0
261105,2253061042,0
261105,2253138541,0
261105,2253148016,0
261105,2253153648,0
261105,2264033576,0
261105,2266073362,0
261105,2266102931,8
261105,2266105701,0
261105,2290311472,0
261105,2290311499,0
261105,2723601099,0
261105,2742734252,0
261105,2742735763,8
261105,2825113816,0
261105,2825125954,0
261105,2842611276,0
261105,2842612507,0
261105,2879290740,0
261105,2907888137,0
261105,3122314649,0
261105,3150080479,9
261105,3150090792,10
261105,3150182387,0
261105,3190021430,0
261105,3211830758,0
261105,3218006384,0
261105,3250101656,0
261105,3251400029,8
261105,3257063415,0
261105,3257208324,0
261105,3257211724,0
261105,3257218591,0
261105,3257219148,0
261105,3257226837,8
261105,3257228287,0
261105,3257230109,0
261105,3257230133,0
261105,3257230990,0
261105,3257233078,0
261105,3257233221,10
261105,3257233264,0
261105,3268002293,0
261105,3268002323,0
261105,3280024587,8
261105,3293200192,0
261105,3293200346,0
261105,3293201210,0
261105,3293201911,8
261105,3293202500,0
261105,3312001447,0
261105,3312001536,0
261105,3312001757,0
261105,3312001781,0
261105,3312001889,0
261105,3312002699,0
261105,3351025378,0
261105,3404128788,0
261105,3404146816,0
261105,3404920163,0
261105,3404920635,0
261105,3404921119,0
261105,3406440762,0
261105,3407380372,0
261105,3407755031,0
261105,3407807554,5
261105,3423032294,0
261105,3423108916,0
261105,3423119225,0
261105,3423123125,0
261105,3423123346,0
261105,3423126914,3
261105,3423127074,5
261105,3423128127,0
261105,3423130849,0
261105,3423130857,6
261105,3423204192,0
261105,3423206365,0
261105,3423308699,0
261105,3423330554,0
261105,3423350881,0
261105,3426195623,0
261105,3426616831,8
261105,3426770024,4
261105,3426774496,8
261105,3442410495,4
261105,3442451175,0
261105,3442721350,0
261105,3442722071,0
261105,3442722810,0
261105,3442725712,0
261105,3442726549,0
261105,3442728118,0
261105,3442730716,0
261105,3442760070,10
261105,3442760089,0
261105,3442760704,0
261105,3446143068,0
261105,3446155260,0
261105,3446202242,0
261105,3451046490,0
261105,3453154576,0
261105,3453211901,9
261105,3455103022,0
261105,3456829167,0
261105,3456832168,8
261105,3458324631,0
261105,3458343091,0
261105,3462029363,10
261105,3462031937,9
261105,3464490726,0
261105,3466303796,8
261105,3466304466,8
261105,3468431511,0
261105,3468433417,0
261105,3491960835,0
261105,3492204791,10
261105,3492229980,0
261105,3492232191,0
261105,3498050281,0
261105,3499130424,0
261105,3499132648,6
261105,3499134438,0
261105,3499136910,0
261105,3499184966,8
261105,3499196956,10
261105,3499205823,0
261105,3499209500,0
261105,3499222914,0
261105,3499224267,0
261105,3499226928,0
261105,3499227053,0
261105,3499232634,0
261105,3499233622,0
261105,3499234505,0
261105,3499604507,0
261105,3499607417,7
261105,3499608421,0
261105,3499611260,7
261105,3518113151,0
261105,3518124463,0
261105,3518382756,0
261105,3518389467,0
261105,3518391968,10
261105,3518395181,0
261105,3518411608,0
261105,3530401277,0
261105,3540416129,0
261105,3540645373,0
261105,3545250954,0
261105,3548303781,0
261105,3548364543,10
261105,3570003167,0
261105,3570014711,6
261105,3570121836,5
261105,3593361671,0
261105,3596117216,0
261105,3596129974,0
261105,3596132886,0
261105,3596150590,0
261105,3608910247,0
261105,3608912851,0
261105,3608919694,10
261105,3608942211,0
261105,3608943005,0
261105,3612276344,0
261105,3612650211,0
261105,3621273816,0
261105,3627102363,0
261105,3630620086,0
261105,3630620256,0
261105,3630620450,8
261105,3630866999,0
261105,3630869947,0
261105,3630870872,0
261105,3716040037,0
261105,3717519107,0
261105,3729605437,8
261105,3729605518,8
261105,3729606050,8
261105,3760819567,8
261105,3765810290,10
261105,3777610933,8
261105,3785720947,0
261105,3794520211,10
261105,3804715508,10
261105,3804715699,0
261105,3804718124,0
261105,3805567871,8
261105,3806819904,8
261105,3806825777,0
261105,3808003049,10
261105,3817470754,0
261105,3821814047,0
261105,3825701069,8
261105,3855025703,10
261105,3881042164,0
261105,3896560131,0
261105,8120815211,0
261105,8175300418,0
261105,8185107963,0
261105,8408042459,0
261105,8806117238,0
261105,8806135325,0
261105,8806139819,0
261105,8807813335,0
261105,8817664782,0
261105,8831763946,0
261105,9231033743,0
276774,3404147723,0
276774,3423111321,0
276774,3442136644,9
276774,3492232000,0
35407,3442136644,8
35407,3453127013,8
35407,3453211014,0
35407,3596237874,0
35407,3423202327,0
35407,3442451353,8
35407,3453171861,0
35407,3499110695,9
35407,3596292646,7
35407,3404118960,10
35407,3453088433,0
35407,3453177622,6
35407,3499108518,9
35407,3502517959,4
35407,3442429439,8
35407,3257229534,10
35407,3423204206,9
35407,3442442354,8
35407,3257229364,0
35407,3442430879,8
35407,3404148657,0
35407,3596224284,8
35407,3518380796,7
35407,3453171837,0
35407,3499142813,7
35407,3404148665,7
35407,3442420156,8
35407,3442355907,8
35407,3596259924,7
35407,3426617277,9
35407,3404142187,0
35407,3442453305,9
35407,3423109033,8
35407,3404135091,8
35407,3453180151,0
35407,3453199057,0
35407,3442760003,0
35407,3404129768,0
35407,3453177339,7
35407,3453210697,0
35407,3216302873,4
35407,3257017367,8
35407,3257018509,8
35407,3257201672,0
35407,3257203438,8
35407,3257210280,0
35407,3257216009,0
35407,3257216602,0
35407,3257217277,0
35407,3257217552,0
35407,3257228384,8
35407,3257229887,8
35407,3404920112,0
35407,3423107863,9
35407,3423107979,9
35407,3423112182,9
35407,3423113456,9
35407,3423115734,0
35407,3442093805,0
35407,3442117232,7
35407,3442117496,7
35407,3442139813,0
35407,3442353238,6
35407,3442425700,7
35407,3442426677,8
35407,3442429846,7
35407,3442432626,8
35407,3442434149,8
35407,3442436001,0
35407,3442441579,0
35407,3442720362,9
35407,3442726301,0
35407,3442730902,8
35407,3446200525,10
35407,3453001265,0
35407,3453020219,10
35407,3453056485,6
35407,3453063554,8
35407,3453178556,6
35407,3453181077,0
35407,3453197720,0
35407,3455042449,8
35407,3458340491,10
35407,3462028561,9
35407,3492228402,7
35407,3492232299,0
35407,3492233139,8
35407,3492233252,8
35407,3492238491,8
35407,3492256597,8
35407,3498029118,0
35407,3499101580,10
35407,3499121794,0
35407,3499125277,0
35407,3499130114,8
35407,3499141558,0
35407,3499150832,8
35407,3499169169,0
35407,3499226685,0
35407,3499227185,0
35407,3499229412,9
35407,3499230119,10
35407,3499232251,9
35407,3499251272,8
35407,3499427230,7
35407,3518366645,0
35407,3518370464,0
35407,3518372009,10
35407,3518380192,8
35407,3518380206,0
35407,3518381822,0
35407,3518406841,0
35407,3548601316,9
35407,3596211166,7
35407,3596237351,0
35407,3596258669,8
35407,3596280338,8
35407,3746618363,8
35407,3746618401,0
66423,3442136644,0
66423,3453177622,0
66423,3462032283,0
66423,3462028561,0
66423,3499227770,10
66423,3453155858,10
66423,3426618540,7
66423,3442444365,9
66423,3404120329,0
66423,3423202025,0
66423,3442725453,10
66423,3453137159,10
66423,3492232930,0
66423,3596149363,0
79933,3442136644,0
79933,3257061269,6
79933,3492215416,0
79933,3499222507,0
79933,3442448794,9
79933,3442438659,0
79933,2253002941,10
79933,2266045938,8
79933,2277300020,10
79933,2253006300,0
79933,3257228260,0
79933,2070411370,0
79933,2290307947,0
79933,3203850281,0
79933,3423084065,10
79933,3423092815,10
79933,3423093749,8
79933,3423121416,0
79933,3423127708,8
79933,3442413095,0
79933,3492028357,0
79933,3499174723,10
79933,3499196964,6
79933,3576115471,10
79933,3746655501,10
79933,3791705393,0
79933,3821802723,0
98132,3442136644,0
98132,3453212150,0
98132,3518366750,7
98132,3453092872,5
98132,3593348047,0
98132,3596108101,4
98132,3896670026,0
191756,3442136644,0
191756,3404131606,4
191756,3596129389,0
191756,3404133285,4
191756,3499222507,7
191756,3442541751,9
191756,3492221521,7
191756,3596150981,0
191756,3404131215,4
191756,3293201415,0
191756,3404114787,0
191756,3257232551,10
191756,3442421322,3
191756,3498063510,7
191756,3426603586,0
191756,3442545420,0
191756,3462023845,7
191756,3499232146,3
191756,3596154170,2
191756,3257700040,7
191756,3453206622,0
191756,3257062397,9
191756,3404114671,5
191756,3492036112,0
191756,3499226065,4
173632,3492232000,0
173632,3379015180,10
173632,3596122279,0
173632,3499102315,0
173632,3499433257,0
173632,3596224284,10
173632,3453099826,0
173632,3518370707,0
173632,3596258758,0
173632,3426015463,0
173632,3404161696,0
173632,3426000296,0
173632,3492229417,0
173632,3404114787,0
173632,3257201184,8
173632,3596101859,0
173632,3518380192,0
173632,3596280338,10
173632,3453093038,0
173632,3518375806,0
173632,3423003367,0
173632,3522128001,10
173632,3518100491,0
173632,3596213819,0
173632,3453108574,0
173632,3807701710,0
173632,3518366467,0
173632,3453092872,0
173632,3518384759,0
173632,3596220742,0
173632,1565920414,0
173632,3502250359,10
173632,3150011779,0
173632,3596270197,0
173632,076450049X,0
173632,1562054082,0
173632,1566091845,0
173632,1884133207,0
173632,3000082336,10
173632,3150000491,0
173632,3150004632,0
173632,3150077443,10
173632,3150080126,10
173632,3150088917,0
173632,3150089352,0
173632,3150089581,0
173632,3190021090,0
173632,3190021821,0
173632,3205983866,0
173632,3215043653,0
173632,3224176601,0
173632,3257700512,0
173632,3404125339,0
173632,3404143248,0
173632,3404921151,0
173632,3405156750,10
173632,3405162491,10
173632,3405166217,10
173632,3407800339,0
173632,3411011394,0
173632,3417003997,0
173632,3423017252,0
173632,3423030232,0
173632,3423044101,0
173632,3423044721,0
173632,3423084308,0
173632,3423092440,0
173632,3423106948,0
173632,3423110775,0
173632,3423201606,0
173632,3423202300,10
173632,3426036118,0
173632,3426037378,0
173632,3426192683,0
173632,3426775417,10
173632,3426870193,8
173632,3426870819,10
173632,3426871165,0
173632,3426871882,10
173632,3440091317,10
173632,3440093360,0
173632,3442076714,10
173632,3442076722,10
173632,3442076730,10
173632,3442107016,0
173632,3442121604,0
173632,3442141516,0
173632,3442142245,10
173632,3442163765,10
173632,3442330017,0
173632,3442730457,0
173632,3446210938,0
173632,3453058151,9
173632,3453550765,0
173632,3455088449,0
173632,3458341323,0
173632,3458342346,0
173632,3462030124,10
173632,3462030140,10
173632,3466300134,0
173632,3466300142,0
173632,3468431228,0
173632,3492023339,0
173632,3492113192,0
173632,3492224180,0
173632,3492228089,0
173632,3499100649,0
173632,3499109751,0
173632,3499114690,10
173632,3499142422,0
173632,3499155192,0
173632,3499170256,0
173632,3499191962,0
173632,3499192497,0
173632,3499225093,0
173632,3499225840,0
173632,3499230038,0
173632,3499501775,0
173632,3502251266,10
173632,3502508801,0
173632,3502518297,0
173632,3502623643,10
173632,3518365169,0
173632,3518370332,0
173632,3518386948,0
173632,3518407910,0
173632,3522414209,0
173632,3550071647,10
173632,3570022862,0
173632,3593368935,0
173632,3596122740,0
173632,3596219345,0
173632,3596237173,0
173632,3596254272,0
173632,3596270340,0
173632,3612100459,0
173632,3613017873,10
173632,3613503808,0
173632,3701701709,0
173632,3701706069,10
173632,3701706662,0
173632,3702003096,0
173632,3702006672,10
173632,3702009345,10
173632,3702300996,0
173632,3702701710,0
173632,3704321893,10
173632,3746619009,0
173632,3761805403,0
173632,3761806752,0
173632,3763759654,10
173632,3764920033,0
173632,3765100188,0
173632,3765100226,0
173632,3765100455,0
173632,3765100617,0
173632,3768805239,10
173632,3769004922,10
173632,3772355242,0
173632,3774216673,10
173632,3774248737,10
173632,3776610441,0
173632,3784417140,0
173632,3784470858,0
173632,3786704643,0
173632,3795724120,0
173632,3795726522,0
173632,3795903009,0
173632,3795903327,0
173632,3800132192,10
173632,3800141841,10
173632,3800173867,10
173632,3800174871,10
173632,3802562240,0
173632,3803122937,0
173632,3806819580,0
173632,3806826277,10
173632,3813207447,10
173632,3850021858,0
173632,3850022137,0
173632,3853910262,8
173632,3875371577,0
173632,3893551468,10
173632,3893652019,0
173632,3900965021,8
219654,3492232000,0
219654,3404148576,0
219654,3257232829,0
219654,3423206039,2
219654,3608933875,0
15542,8434811634,7
15542,3775713328,8
15542,8433925180,7
15542,8420448753,0
15542,8420633275,8
15542,8424131878,5
15542,8434411091,5
15542,8437601193,9
15542,8437609666,6
15542,8440612850,0
184386,8434811634,8
184386,8420448583,7
184386,8495618605,9
184386,8433925180,5
184386,8434850915,6
184386,8440664370,7
184386,8440694350,7
184386,8420447595,7
184386,8437604184,6
184386,8470390279,0
184386,8423918017,6
184386,8484505294,7
184386,8420445835,7
184386,8437602130,6
184386,8434856719,7
184386,8431625015,8
184386,8420639540,9
184386,8433925296,5
184386,8420447978,7
184386,8420447625,7
184386,8420445479,7
184386,8420449156,7
184386,8420726583,6
184386,8423919102,7
184386,8434811391,7
184386,8434811863,7
184386,8434852500,7
184386,8437604117,6
276786,8433914456,0
276786,8437606322,8
276786,8445072919,0
276786,8478442588,6
131126,8445072919,0
131126,1841721522,10
131126,8445071777,0
131126,8437600685,10
131126,8466303022,4
131126,8433925180,0
131126,8433969978,0
131126,8483101610,10
131126,8437601002,0
131126,8495501465,0
131126,8433966197,0
131126,1400034531,0
131126,8420441708,0
131126,8420482013,8
131126,8495501171,0
131126,8420483532,0
131126,8420427845,8
131126,8466311025,0
131126,8440677219,7
131126,8439708963,0
131126,8420634271,0
131126,8478447229,0
131126,8401491029,9
131126,8420430714,7
131126,8433920421,0
131126,8408020951,0
131126,8475961762,0
131126,8429738827,0
131126,8401327865,7
131126,8401474663,10
131126,8420633119,0
131126,8420634778,0
131126,9681908112,0
131126,034539139X,4
131126,8433966626,0
131126,8478443223,9
131126,9500723379,0
131126,9500723549,6
131126,8423333922,0
131126,8478442960,0
131126,8474448751,0
131126,8433906631,0
